Ws_e_12.csv951,11
Cr_e_14.csv470,4
Pp_e_13.csv299,9
Bt_e_12.csv210,0
Pg_e_13.csv802,8
Cc_a_12.csv520,1
Mm_e_13.csv861,6
Cq_e_12.csv341,3
Ws_e_13.csv121,11
Bt_e_13.csv747,0
Cq_e_14.csv936,3
Ws_a_14.csv507,11
Mm_e_13.csv649,6
Bt_a_14.csv507,0
Cr_a_12.csv944,4
Cq_a_13.csv337,3
Cr_e_12.csv447,4
Cj_a_13.csv250,2
Bt_e_13.csv368,0
Cr_a_14.csv37,4
Cc_e_13.csv484,1
Ws_e_13.csv885,11
Cq_a_12.csv856,3
Cs_e_13.csv38,5
Sc_e_13.csv609,10
Cr_a_14.csv18,4
Sc_a_12.csv10,10
Cj_a_13.csv587,2
Cr_e_14.csv369,4
Cs_e_13.csv270,5
Cs_e_14.csv61,5
Ws_e_12.csv6,11
Ws_a_12.csv844,11
Ws_e_12.csv676,11
Sc_e_14.csv800,10
Sc_e_14.csv955,10
Pg_e_12.csv234,8
Cq_e_12.csv350,3
Mm_a_14.csv618,6
Mm_a_14.csv98,6
Mn_e_13.csv226,7
Cq_e_12.csv195,3
Cj_a_12.csv53,2
Cr_e_13.csv730,4
Cq_e_13.csv810,3
Pg_e_12.csv542,8
Pp_a_13.csv969,9
Cc_a_12.csv716,1
Cc_a_12.csv209,1
Pp_a_12.csv215,9
Ws_e_12.csv565,11
Cs_e_12.csv583,5
Cr_a_14.csv19,4
Cr_a_13.csv768,4
Cs_a_14.csv424,5
Cc_a_12.csv63,1
Mm_e_14.csv134,6
Cr_a_14.csv493,4
Pp_e_12.csv338,9
Pg_e_12.csv724,8
Mn_e_14.csv894,7
Pg_a_14.csv432,8
Cs_e_12.csv984,5
Mm_e_12.csv148,6
Cs_a_13.csv602,5
Mm_e_13.csv540,6
Sc_e_13.csv104,10
Ws_e_12.csv497,11
Cj_a_12.csv0,2
Cs_e_14.csv92,5
Ws_a_13.csv752,11
Cs_a_14.csv810,5
Cc_a_13.csv369,1
Pp_e_13.csv968,9
Cc_e_12.csv229,1
Mm_e_14.csv323,6
Pg_e_14.csv956,8
Mn_e_13.csv818,7
Mm_a_12.csv558,6
Mn_a_14.csv359,7
Pp_e_12.csv4,9
Mn_e_13.csv632,7
Cr_a_14.csv253,4
Cr_e_14.csv315,4
Pp_a_14.csv139,9
Cc_a_13.csv725,1
Mn_a_14.csv450,7
Ws_e_13.csv630,11
Cs_a_13.csv182,5
Cj_e_13.csv473,2
Mm_e_14.csv218,6
Cs_e_12.csv209,5
Cq_e_12.csv741,3
Mn_a_14.csv151,7
Mn_e_13.csv517,7
Cc_e_13.csv749,1
Sc_a_14.csv150,10
Cj_e_13.csv694,2
Cc_a_13.csv829,1
Pg_a_12.csv910,8
Cr_e_13.csv49,4
Pg_a_13.csv243,8
Cs_e_13.csv591,5
Bt_a_14.csv574,0
Mn_e_14.csv290,7
Mn_e_13.csv153,7
Cq_a_12.csv911,3
Cq_a_14.csv318,3
Cc_a_13.csv185,1
Mm_a_14.csv804,6
Cj_e_13.csv308,2
Cq_e_14.csv676,3
Cr_a_13.csv446,4
Sc_a_12.csv31,10
Cs_e_14.csv217,5
Pp_a_12.csv446,9
Cq_a_14.csv259,3
Pg_a_14.csv156,8
Cq_e_14.csv403,3
Sc_a_14.csv540,10
Cj_e_13.csv80,2
Cj_a_14.csv506,2
Cr_a_14.csv455,4
Cc_a_14.csv956,1
Pp_e_12.csv670,9
Cq_e_13.csv884,3
Pp_e_13.csv734,9
Cr_a_12.csv417,4
Cq_e_13.csv593,3
Ws_e_12.csv186,11
Cr_a_14.csv784,4
Cj_a_13.csv108,2
Pg_e_14.csv756,8
Pg_a_14.csv716,8
Cs_a_13.csv553,5
Sc_a_12.csv609,10
Ws_e_14.csv804,11
Cc_a_13.csv688,1
Sc_a_14.csv604,10
Pg_e_13.csv246,8
Mn_a_13.csv840,7
Cq_e_13.csv510,3
Sc_e_12.csv858,10
Sc_e_13.csv644,10
Sc_e_12.csv673,10
Mm_a_12.csv677,6
Bt_a_12.csv864,0
Ws_a_14.csv187,11
Cs_e_13.csv330,5
Cj_a_14.csv633,2
Cj_a_12.csv438,2
Cr_e_12.csv640,4
Cs_a_13.csv942,5
Mm_e_13.csv319,6
Cs_e_12.csv896,5
Cq_a_12.csv369,3
Sc_a_14.csv763,10
Mm_e_13.csv350,6
Sc_e_12.csv323,10
Ws_e_14.csv618,11
Mn_e_13.csv762,7
Ws_e_13.csv791,11
Bt_e_14.csv38,0
Pg_e_12.csv698,8
Sc_a_12.csv620,10
Cc_e_14.csv913,1
Cr_e_12.csv28,4
Pg_a_14.csv922,8
Cr_a_12.csv195,4
Bt_e_13.csv103,0
Pp_a_14.csv97,9
Bt_e_12.csv450,0
Mn_e_12.csv103,7
Cr_a_13.csv571,4
Cs_e_12.csv643,5
Sc_a_13.csv92,10
Bt_a_13.csv458,0
