Bt_a_09.csv5,0
Cq_e_08.csv684,3
Bt_e_05.csv703,0
Pp_e_01.csv320,9
Cq_e_04.csv358,3
Cq_a_04.csv957,3
Cq_a_02.csv721,3
Mm_e_01.csv27,6
Cr_e_02.csv603,4
Cj_e_05.csv908,2
Pp_e_04.csv319,9
Cq_a_05.csv198,3
Cq_e_01.csv498,3
Cq_e_07.csv513,3
Cq_a_10.csv503,3
Cq_e_02.csv64,3
Pp_e_04.csv572,9
Pg_e_06.csv291,8
Cs_a_10.csv435,5
Mm_a_06.csv413,6
Cq_a_01.csv894,3
Cc_e_10.csv257,1
Sc_e_03.csv495,10
Cs_e_04.csv125,5
Cq_a_07.csv751,3
Cq_e_07.csv854,3
Cj_a_05.csv163,2
Cj_e_02.csv180,2
Ws_e_01.csv194,11
Mm_a_09.csv601,6
Mn_e_10.csv625,7
Pg_a_08.csv855,8
Cs_a_05.csv276,5
Cq_a_10.csv810,3
Cc_e_04.csv636,1
Cs_a_01.csv498,5
Cs_a_01.csv437,5
Bt_e_01.csv54,0
Mm_a_09.csv5,6
Cr_a_04.csv810,4
Mm_a_10.csv495,6
Pp_e_03.csv996,9
Mm_e_10.csv0,6
Pp_a_10.csv175,9
Cr_a_07.csv900,4
Sc_e_10.csv612,10
Cq_a_02.csv709,3
Bt_e_09.csv985,0
Pg_e_07.csv887,8
Mn_e_08.csv750,7
Mn_a_01.csv772,7
Cc_a_06.csv449,1
Cr_a_09.csv116,4
Cj_e_07.csv412,2
Mm_e_08.csv183,6
Cj_e_07.csv968,2
Cq_a_08.csv85,3
Cs_a_07.csv100,5
Ws_a_10.csv668,11
Pp_e_08.csv208,9
Cq_e_05.csv247,3
Bt_a_10.csv166,0
Pp_e_04.csv820,9
Cq_e_06.csv324,3
Sc_a_08.csv523,10
Mn_e_08.csv3,7
Cj_a_02.csv179,2
Cr_e_06.csv686,4
Mn_e_10.csv860,7
Mn_a_05.csv205,7
Ws_e_01.csv587,11
Cj_a_06.csv399,2
Cc_e_09.csv889,1
Ws_e_09.csv853,11
Pg_a_07.csv2,8
Cs_a_10.csv809,5
Cs_e_08.csv50,5
Cr_e_03.csv577,4
Bt_a_04.csv904,0
Ws_e_03.csv921,11
Cc_a_02.csv505,1
Sc_a_10.csv762,10
Cc_a_09.csv68,1
Sc_a_02.csv718,10
Pg_a_05.csv135,8
Bt_e_04.csv38,0
Cq_e_04.csv62,3
Mn_a_02.csv419,7
Cs_a_10.csv265,5
Sc_a_06.csv642,10
Pp_e_04.csv471,9
Cr_a_05.csv280,4
Cj_a_08.csv276,2
Mn_e_03.csv342,7
Pg_e_01.csv508,8
Mm_a_10.csv268,6
Cj_a_08.csv572,2
Cs_a_04.csv943,5
Cq_a_02.csv136,3
Cc_e_01.csv258,1
Cs_a_09.csv752,5
Bt_a_07.csv288,0
Cj_e_05.csv563,2
Sc_e_03.csv459,10
Mm_a_04.csv222,6
Ws_e_09.csv805,11
Sc_a_02.csv107,10
Bt_e_10.csv209,0
Cj_e_01.csv240,2
Cq_a_09.csv98,3
Mm_e_05.csv95,6
Cj_e_06.csv638,2
Cq_e_01.csv654,3
Cr_e_06.csv869,4
Pg_a_04.csv482,8
Cq_a_07.csv16,3
Ws_e_01.csv732,11
Cc_e_10.csv69,1
Cs_e_04.csv561,5
Mn_a_06.csv712,7
Cs_e_03.csv391,5
Bt_a_03.csv310,0
Sc_a_09.csv5,10
Cj_e_09.csv568,2
Mm_e_09.csv918,6
Cj_e_08.csv98,2
Mn_a_06.csv405,7
Cc_e_08.csv119,1
Cr_e_10.csv674,4
Ws_a_01.csv30,11
Cj_a_06.csv549,2
Bt_e_07.csv199,0
Ws_a_07.csv825,11
Mn_a_05.csv754,7
Mm_a_04.csv874,6
Ws_a_01.csv19,11
Mn_a_08.csv692,7
Cc_e_05.csv698,1
Cs_e_04.csv322,5
Mn_e_06.csv95,7
Bt_a_03.csv152,0
Pp_a_06.csv604,9
Mm_a_01.csv7,6
Mm_e_05.csv331,6
Sc_a_04.csv154,10
Pp_a_03.csv50,9
Cr_a_05.csv954,4
Sc_a_04.csv996,10
Cq_e_05.csv855,3
Pg_e_08.csv956,8
Mm_e_09.csv661,6
Cc_e_10.csv962,1
Cs_a_04.csv660,5
Mm_a_01.csv680,6
Pp_a_01.csv174,9
Cq_e_02.csv81,3
Cq_a_09.csv713,3
Cc_e_07.csv636,1
Bt_e_08.csv334,0
Mn_a_02.csv239,7
Pp_e_02.csv32,9
Pp_a_03.csv477,9
Mn_e_10.csv856,7
Cj_a_03.csv333,2
Pg_e_02.csv629,8
Ws_e_03.csv937,11
Cr_a_05.csv646,4
Pp_e_10.csv96,9
Bt_a_08.csv224,0
Pp_a_10.csv810,9
Sc_e_10.csv236,10
Cs_a_05.csv398,5
Mm_e_08.csv170,6
Sc_e_03.csv408,10
Cr_a_08.csv399,4
Cq_a_04.csv324,3
Mm_a_03.csv607,6
Sc_e_06.csv342,10
Pg_a_09.csv632,8
Cj_e_07.csv977,2
Mn_a_04.csv109,7
Bt_a_05.csv365,0
Cs_a_09.csv657,5
Cq_e_07.csv699,3
Cj_e_09.csv882,2
Sc_e_07.csv913,10
Bt_a_02.csv546,0
Cs_e_06.csv685,5
Bt_a_08.csv946,0
Mn_a_05.csv245,7
Ws_e_10.csv425,11
Cc_e_02.csv568,1
Pg_a_08.csv860,8
Cr_e_02.csv802,4
Bt_e_06.csv67,0
Bt_e_10.csv436,0
Bt_e_04.csv389,0
Cc_e_08.csv915,1
Mm_e_02.csv844,6
Cs_e_06.csv148,5
Bt_a_01.csv621,0
Ws_e_08.csv819,11
Mn_e_01.csv699,7
Cc_e_07.csv125,1
Ws_a_05.csv845,11
Cj_a_04.csv715,2
Pg_e_09.csv596,8
Bt_e_07.csv978,0
Mm_e_09.csv358,6
Pg_a_07.csv80,8
Cs_a_06.csv633,5
Pg_a_02.csv202,8
Cq_e_05.csv893,3
Mn_e_06.csv687,7
Cr_a_09.csv759,4
Cq_e_04.csv299,3
Cj_a_10.csv648,2
Sc_e_05.csv350,10
Cj_e_01.csv137,2
Cr_e_03.csv201,4
Cr_a_09.csv433,4
Bt_e_05.csv326,0
Cj_a_02.csv883,2
Pp_a_04.csv421,9
Mm_a_03.csv115,6
Cc_a_04.csv108,1
Ws_e_05.csv936,11
Sc_e_04.csv178,10
Cj_a_10.csv416,2
Mn_a_04.csv828,7
Ws_a_09.csv909,11
Bt_a_02.csv763,0
Mn_e_09.csv736,7
Cq_a_02.csv812,3
Cc_a_07.csv434,1
Bt_e_09.csv359,0
Cc_e_01.csv546,1
Cq_e_03.csv106,3
Cr_a_07.csv712,4
Pg_e_09.csv198,8
Ws_e_09.csv694,11
Pg_a_02.csv199,8
Ws_a_05.csv489,11
Sc_e_10.csv716,10
Cr_a_02.csv57,4
Bt_e_05.csv109,0
Pg_e_03.csv544,8
Cc_e_02.csv257,1
Bt_e_08.csv812,0
Pg_e_07.csv377,8
Pp_e_04.csv783,9
Pg_e_07.csv298,8
Cr_a_06.csv856,4
Mm_e_08.csv989,6
Cc_e_10.csv596,1
Cj_a_09.csv772,2
Cq_a_10.csv826,3
Cj_a_06.csv859,2
Cs_a_04.csv54,5
Mn_a_09.csv963,7
Ws_e_02.csv934,11
Pg_a_07.csv650,8
Ws_e_07.csv156,11
Bt_e_06.csv877,0
Sc_a_01.csv482,10
Mn_e_01.csv670,7
Cc_e_09.csv253,1
Mm_e_09.csv578,6
Mm_e_07.csv426,6
Pg_e_01.csv306,8
Cq_a_05.csv864,3
Sc_e_01.csv200,10
Cs_a_08.csv764,5
Cc_a_06.csv278,1
Mn_e_02.csv453,7
Cj_a_01.csv291,2
Cc_a_07.csv186,1
Pg_e_07.csv49,8
Cq_a_08.csv453,3
Pg_a_06.csv208,8
Mm_e_10.csv100,6
Bt_e_03.csv693,0
Mm_a_04.csv993,6
Cj_e_10.csv67,2
Cs_a_09.csv700,5
Pg_a_05.csv455,8
Mm_e_02.csv259,6
Ws_e_04.csv274,11
Cc_a_05.csv745,1
Pp_a_04.csv619,9
Bt_e_03.csv896,0
Sc_e_03.csv686,10
Cc_e_09.csv807,1
Ws_a_08.csv825,11
Mm_e_04.csv202,6
Mm_a_01.csv877,6
Mm_a_01.csv900,6
Sc_e_01.csv319,10
Bt_e_04.csv200,0
Sc_e_03.csv655,10
Pg_e_02.csv166,8
Ws_e_03.csv406,11
Bt_a_07.csv651,0
Pp_e_10.csv83,9
Sc_a_10.csv411,10
Cc_e_04.csv820,1
Cq_a_06.csv679,3
Cs_a_03.csv634,5
Ws_e_10.csv534,11
Pg_e_05.csv645,8
Mm_a_09.csv12,6
Mm_a_01.csv892,6
Cc_a_01.csv811,1
Mn_e_09.csv611,7
Cq_e_10.csv691,3
Pg_e_07.csv882,8
Cq_e_05.csv955,3
Cs_a_06.csv272,5
Bt_e_01.csv370,0
Cq_e_10.csv17,3
Pp_e_08.csv711,9
Cs_e_02.csv628,5
Mm_e_10.csv409,6
Mm_a_05.csv451,6
Cr_e_09.csv229,4
Mn_a_06.csv135,7
Ws_e_03.csv620,11
Cr_a_09.csv35,4
Cr_e_08.csv894,4
Cq_a_03.csv804,3
Pg_a_03.csv908,8
Sc_a_04.csv337,10
Cc_e_03.csv446,1
