Mn_e_10.csv597,7
Mm_e_10.csv837,6
Ws_e_11.csv583,11
Ws_e_09.csv374,11
Pp_e_10.csv250,9
Cj_a_10.csv59,2
Ws_e_09.csv805,11
Cq_e_10.csv93,3
Mn_e_10.csv896,7
Mn_e_09.csv368,7
Pp_a_10.csv727,9
Ws_a_09.csv123,11
Bt_e_10.csv436,0
Bt_e_11.csv371,0
Bt_e_09.csv398,0
Pp_a_10.csv606,9
Mm_a_11.csv136,6
Ws_a_10.csv71,11
Cq_e_11.csv123,3
Mn_a_10.csv129,7
Sc_e_10.csv716,10
Cq_a_09.csv283,3
Bt_a_10.csv563,0
Ws_e_09.csv902,11
Pp_e_09.csv840,9
Mm_a_09.csv414,6
Cc_a_11.csv470,1
Cc_a_09.csv433,1
Ws_e_09.csv772,11
Cc_e_10.csv515,1
Cr_a_09.csv944,4
Mm_e_11.csv533,6
Cj_e_10.csv27,2
Cr_e_10.csv175,4
Mm_e_10.csv510,6
Pp_a_10.csv709,9
Mn_a_10.csv82,7
Mn_e_09.csv10,7
Cj_e_11.csv850,2
Bt_e_11.csv728,0
Mn_e_11.csv282,7
Bt_e_11.csv314,0
Cc_a_11.csv100,1
Bt_a_09.csv249,0
Cj_e_10.csv393,2
Pg_a_10.csv273,8
Cc_a_09.csv39,1
Mm_a_09.csv683,6
Bt_e_10.csv984,0
Ws_e_10.csv925,11
Pp_e_09.csv921,9
Sc_a_10.csv506,10
Cj_a_09.csv109,2
Bt_e_10.csv33,0
Mm_a_10.csv513,6
Ws_a_10.csv333,11
Sc_e_11.csv583,10
Ws_e_09.csv228,11
Ws_a_09.csv752,11
Mm_a_10.csv169,6
Bt_a_10.csv982,0
Cj_e_10.csv640,2
Pp_a_09.csv556,9
Bt_a_11.csv951,0
Mm_e_09.csv678,6
Cr_e_09.csv259,4
Cr_a_09.csv244,4
Cr_a_09.csv532,4
Sc_e_10.csv249,10
Cj_e_09.csv639,2
Cj_e_10.csv902,2
Bt_a_09.csv919,0
Sc_e_11.csv128,10
Mn_a_09.csv250,7
Ws_a_11.csv32,11
Sc_a_10.csv332,10
Cr_e_11.csv168,4
Mn_a_10.csv26,7
Mm_e_09.csv126,6
Cr_a_11.csv738,4
Cc_a_11.csv447,1
Mn_a_09.csv580,7
Pp_e_10.csv79,9
Cr_e_09.csv705,4
Pp_a_10.csv928,9
Cr_e_11.csv123,4
Cj_a_09.csv750,2
Cr_a_11.csv489,4
Cr_a_11.csv576,4
Cs_e_09.csv290,5
Bt_a_10.csv78,0
Pp_e_11.csv725,9
Sc_e_10.csv446,10
Bt_a_09.csv121,0
Cq_e_09.csv341,3
Cr_a_10.csv107,4
Mn_a_09.csv446,7
Cs_e_09.csv54,5
Cq_e_10.csv278,3
Cq_e_10.csv353,3
Ws_e_11.csv639,11
Bt_a_09.csv786,0
Sc_a_10.csv119,10
Mm_e_09.csv884,6
Bt_a_10.csv516,0
Cc_a_11.csv850,1
Pg_e_11.csv373,8
Sc_e_10.csv427,10
Ws_a_09.csv607,11
Mm_a_09.csv509,6
Cc_e_11.csv899,1
Mm_e_09.csv325,6
Cc_e_11.csv307,1
Sc_e_11.csv787,10
Cj_a_10.csv678,2
Cc_e_09.csv16,1
Pg_a_10.csv138,8
Cs_a_10.csv711,5
Cj_a_11.csv510,2
Cq_a_09.csv203,3
Mn_a_11.csv224,7
Mn_e_10.csv840,7
Cr_a_09.csv436,4
Pp_e_10.csv973,9
Cq_a_10.csv832,3
Cj_a_11.csv431,2
Pg_e_11.csv231,8
Ws_e_10.csv303,11
Cj_e_11.csv513,2
Pp_a_11.csv5,9
Sc_a_11.csv279,10
Pg_a_11.csv445,8
Bt_a_10.csv905,0
Sc_e_11.csv995,10
Bt_a_10.csv308,0
Pp_e_10.csv896,9
Cs_a_10.csv255,5
Cc_e_11.csv886,1
Pg_a_09.csv443,8
Mn_a_09.csv542,7
